Año,Número_mes,Mes,Clave_Mun,Municipio,Localidad,Colonia,Delito,Cantidad
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA LADRILLERA,HOMICIDIO DOLOSO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,TOLUQUILLA,ROBO A NEGOCIO,4
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BALCONES DE SANTA MARIA,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SANTA ANITA,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL ALAMO,ROBO A VEHICULOS PARTICULARES,4
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL CAMPESINO,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SANTA MARIA TEQUEPEXPAN,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN MARTIN DE LAS FLORES DE ABAJO,VIOLENCIA FAMILIAR,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BALCONES DE SANTA MARIA,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN MARTIN DE LAS FLORES DE ARRIBA,ROBO DE AUTOPARTES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SANTA ANITA CAMINO REAL,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,HDAS. DE SAN JOSE,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CERRO EL GACHUPIN,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,HDA. DE TLAQUEPAQUE,LESIONES DOLOSAS,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL MIRADOR,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BARRIOS UNIDOS INTERCOLONIAS,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN SEBASTIANITO,ROBO A NEGOCIO,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA CAPACHA,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,N.D.,ROBO DE MOTOCICLETA,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PASEOS DEL LAGO,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PASEOS DEL LAGO,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,RES. VILLAS FONTANA,VIOLENCIA FAMILIAR,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL ZALATE,HOMICIDIO DOLOSO,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,HIDALGO,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMA BONITA,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,GUAYABITOS,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,VISTA HERMOSA,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,N.D.,HOMICIDIO DOLOSO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOS PORTALES,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMA BONITA,ROBO DE AUTOPARTES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,VISTA HERMOSA,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SANTA MARIA TEQUEPEXPAN,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAB. MUN. SAN PEDRO TLAQUEPAQUE,ROBO DE AUTOPARTES,7
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ALAMO INDUSTRIAL,ROBO A PERSONA,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN PEDRITO,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,N.D.,ROBO A CARGA PESADA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOS SANTIBAÑEZ,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,HDAS. LA CANDELARIA,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PARQUES DE SANTA MARIA,ROBO A PERSONA,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SALVADOR PORTILLO LOPEZ,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAB. MUN. SAN PEDRO TLAQUEPAQUE,ROBO A PERSONA,12
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LAS VEGAS,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,TOLUQUILLA,ROBO A VEHICULOS PARTICULARES,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA DURAZNERA,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMAS DE TLAQUEPAQUE,ROBO A NEGOCIO,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,GUAYABITOS,ROBO DE MOTOCICLETA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,FCO. SILVA ROMERO,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL TAPATIO,ROBO A PERSONA,4
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ARROYO LAS FLORES,HOMICIDIO DOLOSO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CERRO DEL TESORO,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,MIRAVALLE,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL MANTE,ROBO A NEGOCIO,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,JARDS. DE SANTA MARIA,ROBO DE AUTOPARTES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EMILIANO ZAPATA,VIOLENCIA FAMILIAR,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ALTOS NTE.,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LAS HUERTAS,ROBO DE MOTOCICLETA,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,FRACC. EL TAPATIO,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ARTESANOS,VIOLENCIA FAMILIAR,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BALCONES DE SANTA MARIA,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,REVOLUCION,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOS PUESTOS,ROBO DE MOTOCICLETA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SALIDA ARTESANOS,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,RES. VILLAS FONTANA,LESIONES DOLOSAS,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMAS DEL CUATRO,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ARTESANOS,ROBO A NEGOCIO,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,FCO. SILVA ROMERO,ROBO A NEGOCIO,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ALBORADA,ROBO DE AUTOPARTES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA MICAELITA,ROBO A NEGOCIO,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,TERRALTA,ROBO CASA HABITACION,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BALCONES DE SANTA MARIA,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,GUADALUPANA,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ARTESANOS,ROBO CASA HABITACION,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOPEZ COTILLA,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PASEOS DEL PRADO,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA MICAELITA,ROBO A CARGA PESADA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,FRACC. REVOLUCION,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAMICHINES,ROBO A VEHICULOS PARTICULARES,6
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LAS LIEBRES,ROBO A INT DE VEHICULOS,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL ORGANO,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,HDAS. DEL REAL,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL SAUZ,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN JUAN,ROBO DE MOTOCICLETA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PARQUES DE SANTA MARIA,ROBO A VEHICULOS PARTICULARES,5
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,OJO DE AGUA,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL VERGEL,ROBO CASA HABITACION,6
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMAS DE SAN MIGUEL,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA LLAVE,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LAS LIEBRES,ROBO DE MOTOCICLETA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,JUAN DE LA BARRERA,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA DURAZNERA,ROBO A CARGA PESADA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN PEDRITO,LESIONES DOLOSAS,8
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMAS DE TLAQUEPAQUE,ROBO A PERSONA,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL VERGEL,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,TATEPOSCO,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL ORGANO,LESIONES DOLOSAS,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SOLIDARIDAD,ROBO A CARGA PESADA,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN MARTIN DE LAS FLORES DE ABAJO,LESIONES DOLOSAS,10
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAB. MUN. SAN PEDRO TLAQUEPAQUE,ROBO DE MOTOCICLETA,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL VERGEL,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,NUEVA CENTRAL CAMIONERA,ROBO A PERSONA,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,HIDALGO,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN FCO.,ROBO A VEHICULOS PARTICULARES,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOPEZ COTILLA,ROBO DE AUTOPARTES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA LADRILLERA,VIOLENCIA FAMILIAR,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,GUADALUPANA,ROBO A VEHICULOS PARTICULARES,5
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,RES. LOS OLIVOS,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAB. MUN. SAN PEDRO TLAQUEPAQUE,ROBO A VEHICULOS PARTICULARES,14
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,GUAYABITOS,ROBO A PERSONA,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMAS DE SAN MIGUEL,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PLAN DE OTE.,ROBO CASA HABITACION,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,JARDS. DE SANTA MARIA,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA SOLEDAD,ROBO CASA HABITACION,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PARQUES DEL PALMAR,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ALAMO LOMAS,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAB. MUN. SAN PEDRO TLAQUEPAQUE,ROBO CASA HABITACION,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,COLONIAL TLAQUEPAQUE,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CERRO DEL TESORO,ROBO A PERSONA,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,PARQUES COLON,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA DURAZNERA,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BALCONES DE SANTA MARIA,ROBO A NEGOCIO,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA ASUNCION,LESIONES DOLOSAS,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SANTA MARIA TEQUEPEXPAN,VIOLENCIA FAMILIAR,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LA DURAZNERA,LESIONES DOLOSAS,3
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,SAN SEBASTIANITO,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,CAB. MUN. SAN PEDRO TLAQUEPAQUE,ROBO A INT DE VEHICULOS,2
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,EL SAUZ,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,BRISAS DE CHAPALA,ROBO A NEGOCIO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ALBORADA,HOMICIDIO DOLOSO,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,LOMAS DEL TAPATIO,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,98,SAN PEDRO TLAQUEPAQUE,N.D.,ARROYO LAS FLORES,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,100,TOMATLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,LESIONES DOLOSAS,1
2017,8,Agosto,100,TOMATLAN,CABECERA MUNICIPAL,INDIGENA,ROBO DE MOTOCICLETA,1
2017,8,Agosto,100,TOMATLAN,LA CUMBRE,N.D.,LESIONES DOLOSAS,1
2017,8,Agosto,100,TOMATLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,HOMICIDIO DOLOSO,1
2017,8,Agosto,100,TOMATLAN,EL TULE NORTE,N.D.,LESIONES DOLOSAS,1
2017,8,Agosto,101,TONALA,N.D.,JARDS. DE LA CRUZ OTE.,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,LOS CAMICHINES SECC. I,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,BALCONES DEL ROSARIO,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,LOMA DORADA SECC. C,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,EL ZAPOTE,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,N.D.,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,SAN GASPAR,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,SAN GASPAR,VIOLENCIA FAMILIAR,2
2017,8,Agosto,101,TONALA,N.D.,LOMAS DEL CAMICHIN SECC. I,ROBO A PERSONA,3
2017,8,Agosto,101,TONALA,N.D.,ALAMEDAS DE ZALATITAN,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,20 DE NOVIEMBRE,LESIONES DOLOSAS,2
2017,8,Agosto,101,TONALA,N.D.,CIUDAD AZTLAN,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,NUEVA ISRAEL,ROBO A PERSONA,2
2017,8,Agosto,101,TONALA,N.D.,AGUA ESCONDIDA,LESIONES DOLOSAS,1
2017,8,Agosto,101,TONALA,N.D.,JALISCO SECC. I,ROBO A VEHICULOS PARTICULARES,5
2017,8,Agosto,101,TONALA,N.D.,REY XOLOTL,ROBO A PERSONA,1
2017,8,Agosto,101,TONALA,N.D.,EL VADO,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,101,TONALA,N.D.,TONALTECAS SECC. I,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,CAB. MUN. TONALA,ROBO DE AUTOPARTES,1
2017,8,Agosto,101,TONALA,N.D.,LA GIGANTERA,ROBO A NEGOCIO,2
2017,8,Agosto,101,TONALA,N.D.,CAMICHINES SECC. II,VIOLENCIA FAMILIAR,2
2017,8,Agosto,101,TONALA,N.D.,ZALATITAN,ROBO DE AUTOPARTES,1
2017,8,Agosto,101,TONALA,N.D.,LOMAS DEL MANANTIAL,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,101,TONALA,N.D.,LA HORTALIZA,ROBO A PERSONA,1
2017,8,Agosto,101,TONALA,N.D.,ARROYO SECO,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,JALISCO SECC. I,ROBO A PERSONA,2
2017,8,Agosto,101,TONALA,N.D.,SAN GASPAR,ROBO A NEGOCIO,4
2017,8,Agosto,101,TONALA,N.D.,PASEOS DEL VALLE,VIOLENCIA FAMILIAR,2
2017,8,Agosto,101,TONALA,N.D.,RANCHO DE LA CRUZ,ROBO A NEGOCIO,6
2017,8,Agosto,101,TONALA,N.D.,EL VADO,ROBO A PERSONA,1
2017,8,Agosto,101,TONALA,N.D.,CAB. MUN. TONALA,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,AGUA ESCONDIDA,ROBO CASA HABITACION,2
2017,8,Agosto,101,TONALA,N.D.,ARCOS DE ZALATITAN,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,LOS GIRASOLES,ROBO A NEGOCIO,1
2017,8,Agosto,101,TONALA,N.D.,LOS VIÑEDOS SECC. III,HOMICIDIO DOLOSO,1
2017,8,Agosto,101,TONALA,N.D.,EDUCADORES JALISCIENSES,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,LOMA DORADA SECC. A,ROBO A NEGOCIO,7
2017,8,Agosto,101,TONALA,N.D.,JALISCO SECC. IV,ROBO CASA HABITACION,2
2017,8,Agosto,101,TONALA,N.D.,LAS AGUILAS,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,JARDS. DE TONALA,VIOLENCIA FAMILIAR,2
2017,8,Agosto,101,TONALA,N.D.,LOMAS DEL CAMICHIN SECC. I,ROBO DE AUTOPARTES,1
2017,8,Agosto,101,TONALA,N.D.,LA HUERTA,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,COMOLEA,ROBO A PERSONA,2
2017,8,Agosto,101,TONALA,N.D.,LOMAS DE TONALA,ROBO A CARGA PESADA,1
2017,8,Agosto,101,TONALA,N.D.,ALAMEDAS DE ZALATITAN,LESIONES DOLOSAS,2
2017,8,Agosto,101,TONALA,N.D.,INFONAVIT RIO NILO,ROBO DE AUTOPARTES,1
2017,8,Agosto,101,TONALA,N.D.,NUEVA AURORA,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,SANTA PAULA,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,EDUCADORES JALISCIENSES,ROBO A NEGOCIO,1
2017,8,Agosto,101,TONALA,N.D.,RNDA. DEL MEZQUITE,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,CIUDAD AZTLAN,HOMICIDIO DOLOSO,1
2017,8,Agosto,101,TONALA,N.D.,ARROYO SECO,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,LOS VIÑEDOS SECC. IV,ROBO A NEGOCIO,1
2017,8,Agosto,101,TONALA,N.D.,LOMA BONITA,VIOLENCIA FAMILIAR,2
2017,8,Agosto,101,TONALA,N.D.,INFONAVIT RIO NILO,ROBO A PERSONA,4
2017,8,Agosto,101,TONALA,N.D.,TONALTECAS SECC. I,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,101,TONALA,N.D.,LOMA DORADA SECC. B,ROBO A INT DE VEHICULOS,3
2017,8,Agosto,101,TONALA,N.D.,JALISCO SECC. IV,ROBO A VEHICULOS PARTICULARES,3
2017,8,Agosto,101,TONALA,N.D.,LOS TULIPANES,ROBO A CARGA PESADA,1
2017,8,Agosto,101,TONALA,N.D.,LOMAS DE LA SOLEDAD,ROBO DE MOTOCICLETA,1
2017,8,Agosto,101,TONALA,N.D.,LOMA DORADA SECC. C,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,LOMA DORADA SECC. B,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,ZALATITAN,ROBO A PERSONA,2
2017,8,Agosto,101,TONALA,N.D.,CIUDAD AZTLAN,ROBO A NEGOCIO,7
2017,8,Agosto,101,TONALA,N.D.,LOMAS DE LA SOLEDAD,VIOLENCIA FAMILIAR,3
2017,8,Agosto,101,TONALA,N.D.,PASEOS DEL VALLE,ROBO A PERSONA,2
2017,8,Agosto,101,TONALA,N.D.,ALAMEDAS DE ZALATITAN,ROBO DE MOTOCICLETA,2
2017,8,Agosto,101,TONALA,N.D.,LOMA DEL ZALATE,HOMICIDIO DOLOSO,1
2017,8,Agosto,101,TONALA,N.D.,COYULA,ROBO A PERSONA,4
2017,8,Agosto,101,TONALA,N.D.,JALISCO SECC. III,ROBO A NEGOCIO,1
2017,8,Agosto,101,TONALA,N.D.,CAB. MUN. TONALA,ROBO A NEGOCIO,6
2017,8,Agosto,101,TONALA,N.D.,URBI QUINTA MONTECARLO,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,LOMAS DEL CAMICHIN,ROBO A VEHICULOS PARTICULARES,5
2017,8,Agosto,101,TONALA,N.D.,JALISCO SECC. IV,LESIONES DOLOSAS,3
2017,8,Agosto,101,TONALA,N.D.,LEYES DE REFORMA,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,LOMA DORADA SECC. B,LESIONES DOLOSAS,1
2017,8,Agosto,101,TONALA,N.D.,RNDA. DE LA PRESA,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,PASEOS DEL VALLE,ROBO A NEGOCIO,1
2017,8,Agosto,101,TONALA,N.D.,LOMAS DEL CAMICHIN,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,RANCHO DE LA CRUZ,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,101,TONALA,N.D.,LOMA BONITA SECC. I,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,LA PROVIDENCIA,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,LOMAS DE TONALA,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,SANTA PAULA,FEMINICIDIO,1
2017,8,Agosto,101,TONALA,N.D.,POTRERO DE SAN FCO.,ROBO A PERSONA,1
2017,8,Agosto,101,TONALA,N.D.,LOMA BONITA SECC. I,LESIONES DOLOSAS,1
2017,8,Agosto,101,TONALA,N.D.,ALTAMIRA,ROBO CASA HABITACION,1
2017,8,Agosto,101,TONALA,N.D.,ALTAMIRA,ROBO A INT DE VEHICULOS,1
2017,8,Agosto,101,TONALA,N.D.,LA HORTALIZA,ROBO A VEHICULOS PARTICULARES,1
2017,8,Agosto,101,TONALA,N.D.,LA PUNTA,ROBO A NEGOCIO,1
2017,8,Agosto,101,TONALA,N.D.,LOMA BONITA SECC. II,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,ARBOLEDAS DE SAN GASPAR,HOMICIDIO DOLOSO,1
2017,8,Agosto,101,TONALA,N.D.,BASILIO VADILLO,ROBO A PERSONA,1
2017,8,Agosto,101,TONALA,N.D.,SAN JUAN CORRAL,VIOLENCIA FAMILIAR,1
2017,8,Agosto,101,TONALA,N.D.,ZALATITAN,ROBO A NEGOCIO,3
2017,8,Agosto,101,TONALA,N.D.,20 DE NOVIEMBRE,ROBO A VEHICULOS PARTICULARES,2
2017,8,Agosto,101,TONALA,N.D.,FCO. VILLA,ROBO A VEHICULOS PARTICULARES,1
